Date,Product_Code,Warehouse,Product_Category,Order_Demand,month,quarter,year,season,is_holiday_season,lag_1,lag_2,lag_3,lag_6,rolling_mean_3,rolling_mean_6,Unit_Price,Revenue
2012-12-01,Product_0002,Whse_S,Category_005,53000.0,12,4,2012,Winter,1,142500.0,115000.0,66500.0,95500.0,108000.0,109083.33333333333,67.19,3561070.0
2013-01-01,Product_0002,Whse_S,Category_005,140000.0,1,1,2013,Winter,0,53000.0,142500.0,115000.0,118000.0,103500.0,102000.0,68.9,9646000.0
2013-02-01,Product_0002,Whse_S,Category_005,116000.0,2,1,2013,Winter,0,140000.0,53000.0,142500.0,117000.0,111833.33333333333,105666.66666666667,70.04,8124640.000000001
2013-03-01,Product_0002,Whse_S,Category_005,218500.0,3,1,2013,Spring,0,116000.0,140000.0,53000.0,66500.0,103000.0,105500.0,62.18,13586330.0
2013-04-01,Product_0002,Whse_S,Category_005,66000.0,4,2,2013,Spring,0,218500.0,116000.0,140000.0,115000.0,158166.66666666666,130833.33333333333,64.65,4266900.0
2013-05-01,Product_0002,Whse_S,Category_005,71000.0,5,2,2013,Spring,0,66000.0,218500.0,116000.0,142500.0,133500.0,122666.66666666667,64.01,4544710.0
2013-06-01,Product_0002,Whse_S,Category_005,130000.0,6,2,2013,Summer,0,71000.0,66000.0,218500.0,53000.0,118500.0,110750.0,60.1,7813000.0
2013-07-01,Product_0002,Whse_S,Category_005,129000.0,7,3,2013,Summer,0,130000.0,71000.0,66000.0,140000.0,89000.0,123583.33333333333,60.0,7740000.0
2013-08-01,Product_0002,Whse_S,Category_005,129000.0,8,3,2013,Summer,0,129000.0,130000.0,71000.0,116000.0,110000.0,121750.0,57.62,7432980.0
2013-09-01,Product_0002,Whse_S,Category_005,200000.0,9,3,2013,Autumn,0,129000.0,129000.0,130000.0,218500.0,129333.33333333333,123916.66666666667,61.15,12230000.0
2013-10-01,Product_0002,Whse_S,Category_005,62500.0,10,4,2013,Autumn,0,200000.0,129000.0,129000.0,66000.0,152666.66666666666,120833.33333333333,64.35,4021874.9999999995
2013-11-01,Product_0002,Whse_S,Category_005,125500.0,11,4,2013,Autumn,1,62500.0,200000.0,129000.0,71000.0,130500.0,120250.0,62.39,7829945.0
2013-12-01,Product_0002,Whse_S,Category_005,92500.0,12,4,2013,Winter,1,125500.0,62500.0,200000.0,130000.0,129333.33333333333,129333.33333333333,67.06,6203050.0
2014-01-01,Product_0002,Whse_S,Category_005,170500.0,1,1,2014,Winter,0,92500.0,125500.0,62500.0,129000.0,93500.0,123083.33333333333,66.06,11263230.0
2014-02-01,Product_0002,Whse_S,Category_005,253000.0,2,1,2014,Winter,0,170500.0,92500.0,125500.0,129000.0,129500.0,130000.0,63.54,16075620.0
2014-03-01,Product_0002,Whse_S,Category_005,212000.0,3,1,2014,Spring,0,253000.0,170500.0,92500.0,200000.0,172000.0,150666.66666666666,62.83,13319960.0
2014-04-01,Product_0002,Whse_S,Category_005,180500.0,4,2,2014,Spring,0,212000.0,253000.0,170500.0,62500.0,211833.33333333334,152666.66666666666,61.39,11080895.0
2014-05-01,Product_0002,Whse_S,Category_005,66500.0,5,2,2014,Spring,0,180500.0,212000.0,253000.0,125500.0,215166.66666666666,172333.33333333334,62.32,4144280.0
2014-06-01,Product_0002,Whse_S,Category_005,142500.0,6,2,2014,Summer,0,66500.0,180500.0,212000.0,92500.0,153000.0,162500.0,58.08,8276400.0
2014-07-01,Product_0002,Whse_S,Category_005,114000.0,7,3,2014,Summer,0,142500.0,66500.0,180500.0,170500.0,129833.33333333333,170833.33333333334,59.08,6735120.0
2014-08-01,Product_0002,Whse_S,Category_005,227500.0,8,3,2014,Summer,0,114000.0,142500.0,66500.0,253000.0,107666.66666666667,161416.66666666666,62.47,14211925.0
2014-09-01,Product_0002,Whse_S,Category_005,78000.0,9,3,2014,Autumn,0,227500.0,114000.0,142500.0,212000.0,161333.33333333334,157166.66666666666,64.28,5013840.0
2014-10-01,Product_0002,Whse_S,Category_005,207500.0,10,4,2014,Autumn,0,78000.0,227500.0,114000.0,180500.0,139833.33333333334,134833.33333333334,65.09,13506175.0
2014-11-01,Product_0002,Whse_S,Category_005,208500.0,11,4,2014,Autumn,1,207500.0,78000.0,227500.0,66500.0,171000.0,139333.33333333334,61.59,12841515.0
2014-12-01,Product_0002,Whse_S,Category_005,190000.0,12,4,2014,Winter,1,208500.0,207500.0,78000.0,142500.0,164666.66666666666,163000.0,71.95,13670500.0
2015-01-01,Product_0002,Whse_S,Category_005,650500.0,1,1,2015,Winter,0,190000.0,208500.0,207500.0,114000.0,202000.0,170916.66666666666,70.85,46087925.0
2015-02-01,Product_0002,Whse_S,Category_005,872000.0,2,1,2015,Winter,0,650500.0,190000.0,208500.0,227500.0,349666.6666666667,260333.33333333334,69.89,60944080.0
2015-03-01,Product_0002,Whse_S,Category_005,175000.0,3,1,2015,Spring,0,872000.0,650500.0,190000.0,78000.0,570833.3333333334,367750.0,63.71,11149250.0
2015-05-01,Product_0002,Whse_S,Category_005,24000.0,5,2,2015,Spring,0,175000.0,872000.0,650500.0,207500.0,565833.3333333334,383916.6666666667,62.19,1492560.0
2015-06-01,Product_0002,Whse_S,Category_005,124000.0,6,2,2015,Summer,0,24000.0,175000.0,872000.0,208500.0,357000.0,353333.3333333333,60.47,7498280.0
2015-07-01,Product_0002,Whse_S,Category_005,53000.0,7,3,2015,Summer,0,124000.0,24000.0,175000.0,190000.0,107666.66666666667,339250.0,61.56,3262680.0
2015-08-01,Product_0002,Whse_S,Category_005,20000.0,8,3,2015,Summer,0,53000.0,124000.0,24000.0,650500.0,67000.0,316416.6666666667,58.55,1171000.0
2015-09-01,Product_0002,Whse_S,Category_005,540000.0,9,3,2015,Autumn,0,20000.0,53000.0,124000.0,872000.0,65666.66666666667,211333.33333333334,63.18,34117200.0
2015-10-01,Product_0002,Whse_S,Category_005,25000.0,10,4,2015,Autumn,0,540000.0,20000.0,53000.0,175000.0,204333.33333333334,156000.0,60.83,1520750.0
2015-11-01,Product_0002,Whse_S,Category_005,40000.0,11,4,2015,Autumn,1,25000.0,540000.0,20000.0,24000.0,195000.0,131000.0,62.55,2502000.0
2015-12-01,Product_0002,Whse_S,Category_005,130000.0,12,4,2015,Winter,1,40000.0,25000.0,540000.0,124000.0,201666.66666666666,133666.66666666666,70.49,9163700.0
2016-01-01,Product_0002,Whse_S,Category_005,224000.0,1,1,2016,Winter,0,130000.0,40000.0,25000.0,53000.0,65000.0,134666.66666666666,66.47,14889280.0
2016-02-01,Product_0002,Whse_S,Category_005,140000.0,2,1,2016,Winter,0,224000.0,130000.0,40000.0,20000.0,131333.33333333334,163166.66666666666,66.5,9310000.0
2016-03-01,Product_0002,Whse_S,Category_005,80000.0,3,1,2016,Spring,0,140000.0,224000.0,130000.0,540000.0,164666.66666666666,183166.66666666666,62.76,5020800.0
2016-05-01,Product_0002,Whse_S,Category_005,140000.0,5,2,2016,Spring,0,80000.0,140000.0,224000.0,25000.0,148000.0,106500.0,59.16,8282399.999999999
2016-06-01,Product_0002,Whse_S,Category_005,82000.0,6,2,2016,Summer,0,140000.0,80000.0,140000.0,40000.0,120000.0,125666.66666666667,61.37,5032340.0
2016-07-01,Product_0002,Whse_S,Category_005,55000.0,7,3,2016,Summer,0,82000.0,140000.0,80000.0,130000.0,100666.66666666667,132666.66666666666,61.95,3407250.0
2016-08-01,Product_0002,Whse_S,Category_005,45000.0,8,3,2016,Summer,0,55000.0,82000.0,140000.0,224000.0,92333.33333333333,120166.66666666667,60.36,2716200.0
2016-09-01,Product_0002,Whse_S,Category_005,90000.0,9,3,2016,Autumn,0,45000.0,55000.0,82000.0,140000.0,60666.666666666664,90333.33333333333,67.2,6048000.0
2016-10-01,Product_0002,Whse_S,Category_005,94000.0,10,4,2016,Autumn,0,90000.0,45000.0,55000.0,80000.0,63333.333333333336,82000.0,61.48,5779120.0
2016-11-01,Product_0002,Whse_S,Category_005,51000.0,11,4,2016,Autumn,1,94000.0,90000.0,45000.0,140000.0,76333.33333333333,84333.33333333333,67.57,3446069.9999999995
2016-12-01,Product_0002,Whse_S,Category_005,136000.0,12,4,2016,Winter,1,51000.0,94000.0,90000.0,82000.0,78333.33333333333,69500.0,65.67,8931120.0
2012-07-01,Product_0003,Whse_J,Category_005,500.0,7,3,2012,Summer,0,300.0,900.0,1700.0,400.0,966.6666666666666,783.3333333333334,65.42,32710.0
2012-08-01,Product_0003,Whse_J,Category_005,1000.0,8,3,2012,Summer,0,500.0,300.0,900.0,1100.0,566.6666666666666,800.0,61.7,61700.0
2012-09-01,Product_0003,Whse_J,Category_005,1000.0,9,3,2012,Autumn,0,1000.0,500.0,300.0,300.0,600.0,783.3333333333334,67.66,67660.0
2012-10-01,Product_0003,Whse_J,Category_005,1600.0,10,4,2012,Autumn,0,1000.0,1000.0,500.0,1700.0,833.3333333333334,900.0,73.67,117872.0
2012-11-01,Product_0003,Whse_J,Category_005,700.0,11,4,2012,Autumn,1,1600.0,1000.0,1000.0,900.0,1200.0,883.3333333333334,73.2,51240.0
2012-12-01,Product_0003,Whse_J,Category_005,600.0,12,4,2012,Winter,1,700.0,1600.0,1000.0,300.0,1100.0,850.0,73.54,44124.00000000001
2013-01-01,Product_0003,Whse_J,Category_005,400.0,1,1,2013,Winter,0,600.0,700.0,1600.0,500.0,966.6666666666666,900.0,72.79,29116.000000000004
2013-02-01,Product_0003,Whse_J,Category_005,1300.0,2,1,2013,Winter,0,400.0,600.0,700.0,1000.0,566.6666666666666,883.3333333333334,73.96,96147.99999999999
2013-03-01,Product_0003,Whse_J,Category_005,1800.0,3,1,2013,Spring,0,1300.0,400.0,600.0,1000.0,766.6666666666666,933.3333333333334,73.17,131706.0
2013-04-01,Product_0003,Whse_J,Category_005,1100.0,4,2,2013,Spring,0,1800.0,1300.0,400.0,1600.0,1166.6666666666667,1066.6666666666667,69.19,76109.0
2013-05-01,Product_0003,Whse_J,Category_005,2200.0,5,2,2013,Spring,0,1100.0,1800.0,1300.0,700.0,1400.0,983.3333333333334,70.22,154484.0
2013-06-01,Product_0003,Whse_J,Category_005,700.0,6,2,2013,Summer,0,2200.0,1100.0,1800.0,600.0,1700.0,1233.3333333333333,65.22,45654.0
2013-07-01,Product_0003,Whse_J,Category_005,3100.0,7,3,2013,Summer,0,700.0,2200.0,1100.0,400.0,1333.3333333333333,1250.0,65.74,203793.99999999997
2013-08-01,Product_0003,Whse_J,Category_005,1600.0,8,3,2013,Summer,0,3100.0,700.0,2200.0,1300.0,2000.0,1700.0,66.9,107040.00000000001
2013-09-01,Product_0003,Whse_J,Category_005,500.0,9,3,2013,Autumn,0,1600.0,3100.0,700.0,1800.0,1800.0,1750.0,70.67,35335.0
2013-10-01,Product_0003,Whse_J,Category_005,1900.0,10,4,2013,Autumn,0,500.0,1600.0,3100.0,1100.0,1733.3333333333333,1533.3333333333333,66.4,126160.00000000001
2013-11-01,Product_0003,Whse_J,Category_005,1600.0,11,4,2013,Autumn,1,1900.0,500.0,1600.0,2200.0,1333.3333333333333,1666.6666666666667,73.11,116976.0
2013-12-01,Product_0003,Whse_J,Category_005,700.0,12,4,2013,Winter,1,1600.0,1900.0,500.0,700.0,1333.3333333333333,1566.6666666666667,72.46,50721.99999999999
2014-01-01,Product_0003,Whse_J,Category_005,400.0,1,1,2014,Winter,0,700.0,1600.0,1900.0,3100.0,1400.0,1566.6666666666667,78.5,31400.0
2014-02-01,Product_0003,Whse_J,Category_005,2200.0,2,1,2014,Winter,0,400.0,700.0,1600.0,1600.0,900.0,1116.6666666666667,75.35,165770.0
2014-03-01,Product_0003,Whse_J,Category_005,1100.0,3,1,2014,Spring,0,2200.0,400.0,700.0,500.0,1100.0,1216.6666666666667,68.5,75350.0
2014-04-01,Product_0003,Whse_J,Category_005,1600.0,4,2,2014,Spring,0,1100.0,2200.0,400.0,1900.0,1233.3333333333333,1316.6666666666667,69.26,110816.00000000001
2014-05-01,Product_0003,Whse_J,Category_005,1400.0,5,2,2014,Spring,0,1600.0,1100.0,2200.0,1600.0,1633.3333333333333,1266.6666666666667,68.13,95382.0
2014-06-01,Product_0003,Whse_J,Category_005,1700.0,6,2,2014,Summer,0,1400.0,1600.0,1100.0,700.0,1366.6666666666667,1233.3333333333333,64.67,109939.0
2014-07-01,Product_0003,Whse_J,Category_005,1000.0,7,3,2014,Summer,0,1700.0,1400.0,1600.0,400.0,1566.6666666666667,1400.0,66.03,66030.0
2014-08-01,Product_0003,Whse_J,Category_005,500.0,8,3,2014,Summer,0,1000.0,1700.0,1400.0,2200.0,1366.6666666666667,1500.0,67.37,33685.0
2014-09-01,Product_0003,Whse_J,Category_005,1400.0,9,3,2014,Autumn,0,500.0,1000.0,1700.0,1100.0,1066.6666666666667,1216.6666666666667,69.43,97202.00000000001
2014-10-01,Product_0003,Whse_J,Category_005,500.0,10,4,2014,Autumn,0,1400.0,500.0,1000.0,1600.0,966.6666666666666,1266.6666666666667,69.09,34545.0
2014-11-01,Product_0003,Whse_J,Category_005,3100.0,11,4,2014,Autumn,1,500.0,1400.0,500.0,1400.0,800.0,1083.3333333333333,69.66,215946.0
2014-12-01,Product_0003,Whse_J,Category_005,1600.0,12,4,2014,Winter,1,3100.0,500.0,1400.0,1700.0,1666.6666666666667,1366.6666666666667,75.93,121488.00000000001
2015-01-01,Product_0003,Whse_J,Category_005,3500.0,1,1,2015,Winter,0,1600.0,3100.0,500.0,1000.0,1733.3333333333333,1350.0,77.04,269640.0
2015-02-01,Product_0003,Whse_J,Category_005,1000.0,2,1,2015,Winter,0,3500.0,1600.0,3100.0,500.0,2733.3333333333335,1766.6666666666667,74.63,74630.0
2015-03-01,Product_0003,Whse_J,Category_005,2100.0,3,1,2015,Spring,0,1000.0,3500.0,1600.0,1400.0,2033.3333333333333,1850.0,69.55,146055.0
2015-04-01,Product_0003,Whse_J,Category_005,4300.0,4,2,2015,Spring,0,2100.0,1000.0,3500.0,500.0,2200.0,1966.6666666666667,67.07,288400.99999999994
2015-05-01,Product_0003,Whse_J,Category_005,7100.0,5,2,2015,Spring,0,4300.0,2100.0,1000.0,3100.0,2466.6666666666665,2600.0,70.16,498136.0
2015-06-01,Product_0003,Whse_J,Category_005,2500.0,6,2,2015,Summer,0,7100.0,4300.0,2100.0,1600.0,4500.0,3266.6666666666665,66.71,166774.99999999997
2015-07-01,Product_0003,Whse_J,Category_005,5600.0,7,3,2015,Summer,0,2500.0,7100.0,4300.0,3500.0,4633.333333333333,3416.6666666666665,64.22,359632.0
2015-08-01,Product_0003,Whse_J,Category_005,1700.0,8,3,2015,Summer,0,5600.0,2500.0,7100.0,1000.0,5066.666666666667,3766.6666666666665,62.1,105570.0
2015-09-01,Product_0003,Whse_J,Category_005,1200.0,9,3,2015,Autumn,0,1700.0,5600.0,2500.0,2100.0,3266.6666666666665,3883.3333333333335,67.83,81396.0
2015-10-01,Product_0003,Whse_J,Category_005,1000.0,10,4,2015,Autumn,0,1200.0,1700.0,5600.0,4300.0,2833.3333333333335,3733.3333333333335,68.99,68990.0
2015-11-01,Product_0003,Whse_J,Category_005,2500.0,11,4,2015,Autumn,1,1000.0,1200.0,1700.0,7100.0,1300.0,3183.3333333333335,72.86,182150.0
2015-12-01,Product_0003,Whse_J,Category_005,800.0,12,4,2015,Winter,1,2500.0,1000.0,1200.0,2500.0,1566.6666666666667,2416.6666666666665,77.27,61816.0
2016-01-01,Product_0003,Whse_J,Category_005,700.0,1,1,2016,Winter,0,800.0,2500.0,1000.0,5600.0,1433.3333333333333,2133.3333333333335,72.85,50994.99999999999
2016-02-01,Product_0003,Whse_J,Category_005,3000.0,2,1,2016,Winter,0,700.0,800.0,2500.0,1700.0,1333.3333333333333,1316.6666666666667,72.92,218760.0
2016-03-01,Product_0003,Whse_J,Category_005,1700.0,3,1,2016,Spring,0,3000.0,700.0,800.0,1200.0,1500.0,1533.3333333333333,68.89,117113.0
2016-04-01,Product_0003,Whse_J,Category_005,1500.0,4,2,2016,Spring,0,1700.0,3000.0,700.0,1000.0,1800.0,1616.6666666666667,68.38,102570.0
2016-05-01,Product_0003,Whse_J,Category_005,1200.0,5,2,2016,Spring,0,1500.0,1700.0,3000.0,2500.0,2066.6666666666665,1700.0,70.27,84324.0
2016-06-01,Product_0003,Whse_J,Category_005,700.0,6,2,2016,Summer,0,1200.0,1500.0,1700.0,800.0,1466.6666666666667,1483.3333333333333,64.59,45213.0
2016-07-01,Product_0003,Whse_J,Category_005,1000.0,7,3,2016,Summer,0,700.0,1200.0,1500.0,700.0,1133.3333333333333,1466.6666666666667,67.49,67490.0
2016-08-01,Product_0003,Whse_J,Category_005,1900.0,8,3,2016,Summer,0,1000.0,700.0,1200.0,3000.0,966.6666666666666,1516.6666666666667,65.15,123785.00000000001
2016-09-01,Product_0003,Whse_J,Category_005,2700.0,9,3,2016,Autumn,0,1900.0,1000.0,700.0,1700.0,1200.0,1333.3333333333333,72.21,194966.99999999997
2016-10-01,Product_0003,Whse_J,Category_005,1400.0,10,4,2016,Autumn,0,2700.0,1900.0,1000.0,1500.0,1866.6666666666667,1500.0,69.84,97776.0
2016-11-01,Product_0003,Whse_J,Category_005,3800.0,11,4,2016,Autumn,1,1400.0,2700.0,1900.0,1200.0,2000.0,1483.3333333333333,69.11,262618.0
2016-12-01,Product_0003,Whse_J,Category_005,900.0,12,4,2016,Winter,1,3800.0,1400.0,2700.0,700.0,2633.3333333333335,1916.6666666666667,78.06,70254.0
2012-12-01,Product_0003,Whse_S,Category_005,100.0,12,4,2012,Winter,1,200.0,2700.0,400.0,100.0,1100.0,616.6666666666666,68.48,6848.0
2013-01-01,Product_0003,Whse_S,Category_005,100.0,1,1,2013,Winter,0,100.0,200.0,2700.0,100.0,1000.0,616.6666666666666,65.73,6573.0
2013-02-01,Product_0003,Whse_S,Category_005,100.0,2,1,2013,Winter,0,100.0,100.0,200.0,200.0,133.33333333333334,616.6666666666666,67.12,6712.0
2013-03-01,Product_0003,Whse_S,Category_005,200.0,3,1,2013,Spring,0,100.0,100.0,100.0,400.0,100.0,600.0,58.27,11654.0
2013-05-01,Product_0003,Whse_S,Category_005,400.0,5,2,2013,Spring,0,200.0,100.0,100.0,2700.0,133.33333333333334,566.6666666666666,65.47,26188.0
2013-06-01,Product_0003,Whse_S,Category_005,100.0,6,2,2013,Summer,0,400.0,200.0,100.0,200.0,233.33333333333334,183.33333333333334,59.13,5913.0
2013-07-01,Product_0003,Whse_S,Category_005,300.0,7,3,2013,Summer,0,100.0,400.0,200.0,100.0,233.33333333333334,166.66666666666666,61.12,18336.0
2013-09-01,Product_0003,Whse_S,Category_005,100.0,9,3,2013,Autumn,0,300.0,100.0,400.0,100.0,266.6666666666667,200.0,65.21,6520.999999999999
2013-10-01,Product_0003,Whse_S,Category_005,300.0,10,4,2013,Autumn,0,100.0,300.0,100.0,100.0,166.66666666666666,200.0,66.64,19992.0
2013-11-01,Product_0003,Whse_S,Category_005,300.0,11,4,2013,Autumn,1,300.0,100.0,300.0,200.0,233.33333333333334,233.33333333333334,63.2,18960.0
2013-12-01,Product_0003,Whse_S,Category_005,100.0,12,4,2013,Winter,1,300.0,300.0,100.0,400.0,233.33333333333334,250.0,67.55,6755.0
2014-01-01,Product_0003,Whse_S,Category_005,100.0,1,1,2014,Winter,0,100.0,300.0,300.0,100.0,233.33333333333334,200.0,68.27,6827.0
2014-02-01,Product_0003,Whse_S,Category_005,400.0,2,1,2014,Winter,0,100.0,100.0,300.0,300.0,166.66666666666666,200.0,68.9,27560.000000000004
2014-03-01,Product_0003,Whse_S,Category_005,200.0,3,1,2014,Spring,0,400.0,100.0,100.0,100.0,200.0,216.66666666666666,64.32,12863.999999999998
2014-04-01,Product_0003,Whse_S,Category_005,800.0,4,2,2014,Spring,0,200.0,400.0,100.0,300.0,233.33333333333334,233.33333333333334,61.28,49024.0
2014-05-01,Product_0003,Whse_S,Category_005,100.0,5,2,2014,Spring,0,800.0,200.0,400.0,300.0,466.6666666666667,316.6666666666667,60.93,6093.0
2014-06-01,Product_0003,Whse_S,Category_005,300.0,6,2,2014,Summer,0,100.0,800.0,200.0,100.0,366.6666666666667,283.3333333333333,62.12,18636.0
2014-07-01,Product_0003,Whse_S,Category_005,200.0,7,3,2014,Summer,0,300.0,100.0,800.0,100.0,400.0,316.6666666666667,56.03,11206.0
2014-08-01,Product_0003,Whse_S,Category_005,300.0,8,3,2014,Summer,0,200.0,300.0,100.0,400.0,200.0,333.3333333333333,62.49,18747.0
2014-09-01,Product_0003,Whse_S,Category_005,400.0,9,3,2014,Autumn,0,300.0,200.0,300.0,200.0,266.6666666666667,316.6666666666667,63.45,25380.0
2014-10-01,Product_0003,Whse_S,Category_005,400.0,10,4,2014,Autumn,0,400.0,300.0,200.0,800.0,300.0,350.0,64.02,25608.0
2014-11-01,Product_0003,Whse_S,Category_005,400.0,11,4,2014,Autumn,1,400.0,400.0,300.0,100.0,366.6666666666667,283.3333333333333,62.72,25088.0
2014-12-01,Product_0003,Whse_S,Category_005,100.0,12,4,2014,Winter,1,400.0,400.0,400.0,300.0,400.0,333.3333333333333,67.04,6704.000000000001
2015-01-01,Product_0003,Whse_S,Category_005,300.0,1,1,2015,Winter,0,100.0,400.0,400.0,200.0,300.0,300.0,69.7,20910.0
2015-02-01,Product_0003,Whse_S,Category_005,300.0,2,1,2015,Winter,0,300.0,100.0,400.0,300.0,266.6666666666667,316.6666666666667,68.69,20607.0
2015-03-01,Product_0003,Whse_S,Category_005,200.0,3,1,2015,Spring,0,300.0,300.0,100.0,400.0,233.33333333333334,316.6666666666667,63.09,12618.0
2015-04-01,Product_0003,Whse_S,Category_005,2200.0,4,2,2015,Spring,0,200.0,300.0,300.0,400.0,266.6666666666667,283.3333333333333,62.33,137126.0
2015-05-01,Product_0003,Whse_S,Category_005,1000.0,5,2,2015,Spring,0,2200.0,200.0,300.0,400.0,900.0,583.3333333333334,59.47,59470.0
2015-06-01,Product_0003,Whse_S,Category_005,100.0,6,2,2015,Summer,0,1000.0,2200.0,200.0,100.0,1133.3333333333333,683.3333333333334,58.17,5817.0
2015-07-01,Product_0003,Whse_S,Category_005,100.0,7,3,2015,Summer,0,100.0,1000.0,2200.0,300.0,1100.0,683.3333333333334,59.07,5907.0
2015-08-01,Product_0003,Whse_S,Category_005,2200.0,8,3,2015,Summer,0,100.0,100.0,1000.0,300.0,400.0,650.0,60.5,133100.0
2015-10-01,Product_0003,Whse_S,Category_005,400.0,10,4,2015,Autumn,0,2200.0,100.0,100.0,200.0,800.0,966.6666666666666,64.17,25668.0
2015-11-01,Product_0003,Whse_S,Category_005,200.0,11,4,2015,Autumn,1,400.0,2200.0,100.0,2200.0,900.0,1000.0,65.92,13184.0
2015-12-01,Product_0003,Whse_S,Category_005,100.0,12,4,2015,Winter,1,200.0,400.0,2200.0,1000.0,933.3333333333334,666.6666666666666,68.09,6809.0
2016-01-01,Product_0003,Whse_S,Category_005,600.0,1,1,2016,Winter,0,100.0,200.0,400.0,100.0,233.33333333333334,516.6666666666666,67.25,40350.0
2016-04-01,Product_0003,Whse_S,Category_005,600.0,4,2,2016,Spring,0,600.0,100.0,200.0,100.0,300.0,600.0,66.41,39846.0
2016-06-01,Product_0003,Whse_S,Category_005,600.0,6,2,2016,Summer,0,600.0,600.0,100.0,2200.0,433.3333333333333,683.3333333333334,60.41,36246.0
2016-08-01,Product_0003,Whse_S,Category_005,500.0,8,3,2016,Summer,0,600.0,600.0,600.0,400.0,600.0,416.6666666666667,58.91,29455.0
2016-10-01,Product_0003,Whse_S,Category_005,500.0,10,4,2016,Autumn,0,500.0,600.0,600.0,200.0,566.6666666666666,433.3333333333333,67.6,33800.0
2016-11-01,Product_0003,Whse_S,Category_005,1600.0,11,4,2016,Autumn,1,500.0,500.0,600.0,100.0,533.3333333333334,483.3333333333333,66.34,106144.0
2012-08-01,Product_0004,Whse_J,Category_005,500.0,8,3,2012,Summer,0,500.0,100.0,800.0,300.0,466.6666666666667,533.3333333333334,62.96,31480.0
2012-09-01,Product_0004,Whse_J,Category_005,100.0,9,3,2012,Autumn,0,500.0,500.0,100.0,1000.0,366.6666666666667,566.6666666666666,72.59,7259.0
2012-10-01,Product_0004,Whse_J,Category_005,1000.0,10,4,2012,Autumn,0,100.0,500.0,500.0,500.0,366.6666666666667,416.6666666666667,66.58,66580.0
2012-12-01,Product_0004,Whse_J,Category_005,200.0,12,4,2012,Winter,1,1000.0,100.0,500.0,800.0,533.3333333333334,500.0,69.59,13918.0
2013-01-01,Product_0004,Whse_J,Category_005,400.0,1,1,2013,Winter,0,200.0,1000.0,100.0,100.0,433.3333333333333,400.0,74.63,29852.0
2013-03-01,Product_0004,Whse_J,Category_005,1900.0,3,1,2013,Spring,0,400.0,200.0,1000.0,500.0,533.3333333333334,450.0,69.53,132107.0
2013-04-01,Product_0004,Whse_J,Category_005,2900.0,4,2,2013,Spring,0,1900.0,400.0,200.0,500.0,833.3333333333334,683.3333333333334,70.35,204014.99999999997
2013-05-01,Product_0004,Whse_J,Category_005,1200.0,5,2,2013,Spring,0,2900.0,1900.0,400.0,100.0,1733.3333333333333,1083.3333333333333,69.88,83856.0
2013-06-01,Product_0004,Whse_J,Category_005,600.0,6,2,2013,Summer,0,1200.0,2900.0,1900.0,1000.0,2000.0,1266.6666666666667,68.53,41118.0
2013-07-01,Product_0004,Whse_J,Category_005,900.0,7,3,2013,Summer,0,600.0,1200.0,2900.0,200.0,1566.6666666666667,1200.0,67.0,60300.0
